Time [Seconds],Amplitude [V]
0.0081,0.873406555388273
0.00811,0.810391411497177
0.00812,0.747579415597494
0.00813,0.684975373395941
0.00814,0.622584050637367
0.00815,0.560410172847906
0.00816,0.498458425082901
0.00817,0.436733451679612
0.00818,0.375239856014703
0.00819,0.313982200266499
0.0082,0.252965005182035
0.00821,0.192192749848887
0.00822,0.131669871471768
0.00823,0.0714007651539252
0.00824,0.0113897836832993
0.00825,-0.0483587626765308
0.00826,-0.107840606390631
0.00827,-0.16705152285222
0.00828,-0.225987330577412
0.00829,-0.284643891395186
0.0083,-0.343017110632598
0.00831,-0.401102937295233
0.00832,-0.458897364242901
0.00833,-0.516396428360583
0.00834,-0.573596210724639
0.00835,-0.630492836764271
0.00836,-0.687082476418255
0.00837,-0.743361344286953
0.00838,-0.799325699779598
0.00839,-0.854971847256875
0.0084,-0.910296136168795
0.00841,-0.965294961187876
0.00842,-1.01996476233763
0.00843,-1.07430202511639
0.00844,-1.12830328061643
0.00845,-1.1819651056385
0.00846,-1.2352841228016
0.00847,-1.28825700064825
0.00848,-1.340880453745
0.00849,-1.39315124277842
0.0085,-1.44506617464647
0.00851,-1.49662210254521
0.00852,-1.547815926051
0.00853,-1.59864459119813
0.00854,-1.64910509055185
0.00855,-1.69919446327689
0.00856,-1.74890979520147
0.00857,-1.79824821887672
0.00858,-1.8472069136317
0.00859,-1.89578310562388
0.0086,-1.94397406788515
0.00861,-1.99177712036337
0.00862,-2.03918962995955
0.00863,-2.08620901056048
0.00864,-2.1328327230671
0.00865,-2.17905827541838
0.00866,-2.22488322261083
0.00867,-2.27030516671375
0.00868,-2.31532175688002
0.00869,-2.35993068935267
0.0087,-2.40412970746706
0.00871,-2.44791660164889
0.00872,-2.49128920940785
0.00873,-2.53424541532704
0.00874,-2.57678315104826
0.00875,-2.61890039525293
0.00876,-2.66059517363902
0.00877,-2.70186555889363
0.00878,-2.74270967066157
0.00879,-2.78312567550977
0.0088,-2.82311178688753
0.00881,-2.8626662650828
0.00882,-2.90178741717433
0.00883,-2.9404735969798
0.00884,-2.97872320499997
0.00885,-3.01653468835876
0.00886,-3.05390654073947
0.00887,-3.090837302317
0.00888,-3.12732555968612
0.00889,-3.16336994578591
0.0089,-3.19896913982029
0.00891,-3.23412186717471
0.00892,-3.268826899329
0.00893,-3.30308305376647
0.00894,-3.33688919387919
0.00895,-3.3702442288695
0.00896,-3.40314711364791
0.00897,-3.43559684872713
0.00898,-3.46759248011261
0.00899,-3.49913309918929
0.009,-3.53021784260481
0.00901,-3.5608458921491
0.00902,-3.59101647463043
0.00903,-3.62072886174786
0.00904,-3.54461594607611
0.00905,-3.46851566404683
0.00906,-3.39243486315151
0.00907,-3.31638035905175
0.00908,-3.24035893510079
0.00909,-3.16437734187
0.0091,-3.08844229668051
0.00911,-3.01256048313985
0.00912,-2.93673855068371
0.00913,-2.86098311412278
0.00914,-2.78530075319479
0.00915,-2.70969801212161
0.00916,-2.63418139917158
0.00917,-2.55875738622701
0.00918,-2.48343240835684
0.00919,-2.40821286339457
0.0092,-2.3331051115214
0.00921,-2.25811547485459
0.00922,-2.18325023704112
0.00923,-2.10851564285661
0.00924,-2.03391789780951
0.00925,-1.9594631677506
0.00926,-1.88515757848782
0.00927,-1.8110072154064
0.00928,-1.73701812309433
0.00929,-1.66319630497317
0.0093,-1.58954772293423
0.00931,-1.51607829698012
0.00932,-1.44279390487163
0.00933,-1.36970038178003
0.00934,-1.29680351994479
0.00935,-1.22410906833659
0.00936,-1.15162273232587
0.00937,-1.07935017335667
0.00938,-1.00729700862597
0.00939,-0.935468810768419
0.0094,-0.863871107546477
0.00941,-0.792509381546015
0.00942,-0.721389069877334
0.00943,-0.650515563881624
0.00944,-0.579894208842863
0.00945,-0.509530303705164
0.00946,-0.439429100795557
0.00947,-0.369595805552226
0.00948,-0.300035576258186
0.00949,-0.23075352378041
0.0095,-0.1617547113144
0.00951,-0.0930441541342041
0.00952,-0.0246268193478826
0.00953,0.0434923743415912
0.00954,0.111308556869984
0.00955,0.178816907040019
0.00956,0.24601265274416
0.00957,0.31289107118196
0.00958,0.379447489071986
0.00959,0.445677282858326
0.0096,0.511575878911666
0.00961,0.57713875372497
0.00962,0.642361434103746
0.00963,0.707239497350914
0.00964,0.771768571446283
0.00965,0.835944335220643
0.00966,0.899762518524478
0.00967,0.963218902391317
0.00968,1.02630931919571
0.00969,1.08902965280589
0.0097,1.15137583873102
0.00971,1.21334386426321
0.00972,1.27492976861411
0.00973,1.3361296430463
0.00974,1.39693963099926
0.00975,1.45735592821019
0.00976,1.51737478282942
0.00977,1.57699249553067
0.00978,1.63620541961598
0.00979,1.69500996111548
0.0098,1.75340257888188
0.00981,1.81137978467977
0.00982,1.86893814326973
0.00983,1.92607427248729
0.00984,1.98278484331666
0.00985,2.03906657995943
0.00986,2.09491625989799
0.00987,2.15033071395398
0.00988,2.20530682634157
0.00989,2.25984153471566
0.0099,2.31393183021505
0.00991,2.36757475750057
0.00992,2.42076741478815
0.00993,2.47350695387695
0.00994,2.52579058017242
0.00995,2.57761555270448
0.00996,2.6289791841407
0.00997,2.67987884079461
0.00998,2.73031194262904
0.00999,2.7802759632546
0.01,2.82976842992338
0.01001,2.87878692351768
0.01002,2.92732907853402
0.01003,2.97539258306232
0.01004,3.02297517876033
0.01005,2.96470823693914
0.01006,2.90642818164394
0.01007,2.84814035695511
0.01008,2.78985008419552
0.01009,2.73156266154767
0.0101,2.67328336367477
0.01011,2.6150174413455
0.01012,2.55677012106263
0.01013,2.49854660469548
0.01014,2.44035206911618
0.01015,2.38219166583987
0.01016,2.32407052066872
0.01017,2.26599373333986
0.01018,2.20796637717723
0.01019,2.14999349874733
0.0102,2.09208011751897
0.01021,2.03423122552687
0.01022,1.97645178703936
0.01023,1.91874673822988
0.01024,1.86112098685267
0.01025,1.8035794119223
0.01026,1.74612686339732
0.01027,1.68876816186785
0.01028,1.63150809824728
0.01029,1.57435143346797
0.0103,1.51730289818104
0.01031,1.46036719246016
0.01032,1.40354898550948
0.01033,1.34685291537566
0.01034,1.29028358866387
0.01035,1.23384558025804
0.01036,1.17754343304512
0.01037,1.12138165764345
0.01038,1.06536473213533
0.01039,1.00949710180364
0.0104,0.953783178872581
0.01041,0.898227342252648
0.01042,0.84283393728964
0.01043,0.787607275517872
0.01044,0.732551634417526
0.01045,0.677671257176154
0.01046,0.622970352454342
0.01047,0.568453094155529
0.01048,0.514123621199996
0.01049,0.459986037303018
0.0105,0.406044410757182
0.01051,0.352302774218873
0.01052,0.298765124498937
0.01053,0.245435422357504
0.01054,0.192317592302991
0.01055,0.13941552239527
0.01056,0.0867330640530078
0.01057,0.0342740318651799
0.01058,-0.0179577965932555
0.01059,-0.0699586809415104
0.0106,-0.121724918168958
0.01061,-0.173252842806959
0.01062,-0.224538827096533
0.01063,-0.275579281151866
0.01064,-0.326370653119669
0.01065,-0.37690942933439
0.01066,-0.427192134469272
0.01067,-0.47721533168328
0.01068,-0.526975622763883
0.01069,-0.576469648265712
0.0107,-0.625694087645091
0.01071,-0.674645659390444
0.01072,-0.723321121148596
0.01073,-0.771717269846963
0.01074,-0.819830941811644
0.01075,-0.867659012881419
0.01076,-0.915198398517666
0.01077,-0.962446053910196
0.01078,-1.00939897407903
0.01079,-1.05605419397209
0.0108,-1.10240878855889
0.01081,-1.14845987292012
0.01082,-1.19420460233325
0.01083,-1.2396401723541
0.01084,-1.28476381889437
0.01085,-1.32957281829522
0.01086,-1.37406448739679
0.01087,-1.41823618360383
0.01088,-1.46208530494727
0.01089,-1.50560929014192
0.0109,-1.54880561864015
0.01091,-1.5916718106817
0.01092,-1.63420542733952
0.01093,-1.67640407056175
0.01094,-1.71826538320978
0.01095,-1.75978704909246
0.01096,-1.80096679299638
0.01097,-1.8418023807124
0.01098,-1.88229161905825
0.01099,-1.92243235589737
0.011,-1.96222248015391
0.01101,-2.00165992182396
0.01102,-2.040742651983
0.01103,-2.07946868278959
0.01104,-2.11783606748529
0.01105,-2.0504764765068
0.01106,-1.98322662059419
0.01107,-1.91609211812064
0.01108,-1.84907855232921
0.01109,-1.78219147098069
0.0111,-1.71543638600608
0.01111,-1.64881877316393
0.01112,-1.58234407170249
0.01113,-1.51601768402658
0.01114,-1.44984497536929
0.01115,-1.38383127346854
0.01116,-1.3179818682484
0.01117,-1.25230201150526
0.01118,-1.18679691659885
0.01119,-1.12147175814811
0.0112,-1.05633167173183
0.01121,-0.99138175359429
0.01122,-0.92662706035562
0.01123,-0.862072608727104
0.01124,-0.797723375231331
0.01125,-0.733584295927224
0.01126,-0.669660266139946
0.01127,-0.605956140195683
0.01128,-0.542476731161317
0.01129,-0.479226810588981
0.0113,-0.4162111082655
0.01131,-0.353434311966719
0.01132,-0.29090106721673
0.01133,-0.228615977051977
0.01134,-0.166583601790256
0.01135,-0.104808458804606
0.01136,-0.0432950223020823
0.01137,0.0179522768925765
0.01138,0.078929051548402
0.01139,0.139630958234764
0.0114,0.200053697523061
0.01141,0.260193014183528
0.01142,0.320044697377179
0.01143,0.379604580842877
0.01144,0.438868543079535
0.01145,0.497832507523462
0.01146,0.556492442720853
0.01147,0.61484436249543
0.01148,0.672884326111236
0.01149,0.730608438430603
0.0115,0.788012850067273
0.01151,0.845093757534717
0.01152,0.901847403389622
0.01153,0.958270076370581
0.01154,1.01435811153199
0.01155,1.07010789037312
0.01156,1.12551584096249
0.01157,1.18057843805736
0.01158,1.23529220321857
0.01159,1.28965370492054
0.0116,1.34365955865662
0.01161,1.39730642703961
0.01162,1.45059101989767
0.01163,1.50351009436543
0.01164,1.55606045497052
0.01165,1.60823895371528
0.01166,1.66004249015392
0.01167,1.71146801146501
0.01168,1.76251251251926
0.01169,1.81317303594275
0.0117,1.86344667217556
0.01171,1.91333055952572
0.01172,1.96282188421866
0.01173,2.01191788044206
0.01174,2.0606158303862
0.01175,2.10891306427969
0.01176,2.15680696042075
0.01177,2.20429494520401
0.01178,2.25137449314277
0.01179,2.29804312688682
0.0118,2.34429841723587
0.01181,2.39013798314843
0.01182,2.43555949174644
0.01183,2.48056065831536
0.01184,2.5251392463
0.01185,2.56929306729594
0.01186,2.61301998103666
0.01187,2.65631789537631
0.01188,2.69918476626825
0.01189,2.74161859773927
0.0119,2.78361744185958
0.01191,2.82517939870861
0.01192,2.86630261633655
0.01193,2.90698529072171
0.01194,2.94722566572377
0.01195,2.98702203303288
0.01196,3.02637273211455
0.01197,3.06527615015063
0.01198,3.10373072197601
0.01199,3.14173493001148
0.012,3.17928730419238
0.01201,3.21638642189342
0.01202,3.2530309078494
0.01203,3.28921943407203
0.01204,3.32495071976288
0.01205,3.36022353122233
0.01206,3.28967025787056
0.01207,3.21912833526466
0.01208,3.14860411233693
0.01209,3.0781039085402
0.0121,3.00763401340408
0.01211,2.93720068609576
0.01212,2.86681015498558
0.01213,2.79646861721728
0.01214,2.72618223828292
0.01215,2.65595715160263
0.01216,2.58579945810901
0.01217,2.51571522583639
0.01218,2.44571048951485
0.01219,2.37579125016897
0.0122,2.30596347472155
0.01221,2.23623309560201
0.01222,2.16660601035974
0.01223,2.09708808128226
0.01224,2.02768513501826
0.01225,1.95840296220559
0.01226,1.88924731710403
0.01227,1.82022391723308
0.01228,1.75133844301463
0.01229,1.68259653742057
0.0123,1.61400380562532
0.01231,1.54556581466337
0.01232,1.47728809309171
0.01233,1.4091761306573
0.01234,1.34123537796947
0.01235,1.27347124617735
0.01236,1.20588910665228
0.01237,1.13849429067517
0.01238,1.07129208912897
0.01239,1.00428775219609
0.0124,0.937486489060824
0.01241,0.870893467616859
0.01242,0.804513814179766
0.01243,0.738352613204544
0.01244,0.672414907008197
0.01245,0.606705695497352
0.01246,0.54122993590092
0.01247,0.475992542507802
0.01248,0.410998386409641
0.01249,0.346252295248621
0.0125,0.281759052970317
0.01251,0.217523399581591
0.01252,0.15355003091354
0.01253,0.0898435983894844
0.01254,0.0264087087980162
0.01255,-0.0367500759289216
0.01256,-0.099628238932904
0.01257,-0.162221308640854
0.01258,-0.224524858971838
0.01259,-0.28653450953882
0.0126,-0.348245925845391
0.01261,-0.409654819477475
0.01262,-0.470756948289998
0.01263,-0.531548116588564
0.01264,-0.592024175306097
0.01265,-0.65218102217449
0.01266,-0.712014601891259
0.01267,-0.771520906281192
0.01268,-0.830695974453024
0.01269,-0.889535892951134
0.0127,-0.948036795902267
0.01271,-1.0061948651573
0.01272,-1.06400633042807
0.01273,-1.12146746941922
0.01274,-1.17857460795516
0.01275,-1.23532412010207
0.01276,-1.29171242828504
0.01277,-1.34773600340022
